READ SERR 1 2
@bat_100316D_e2flux.pco
!
17 1 0.624504268 0.174285144 0.822670102
19 1 0.873309374 0.183590457 0.839001119
21 1 1.14041615 0.191057757 0.847376227
23 1 0.832819819 0.190356314 0.847396791
25 1 1.01483572 0.212675229 0.841156542
27 1 0.749510109 0.228800148 0.828798711
29.0499992 1.05000019 0.505200148 0.23237747 0.812973797
31.0999985 0.999999046 1.22766733 0.258965433 0.793205738
33.1500015 1.05000114 0.526406169 0.262703866 0.770383656
35.25 1.04999924 0.799060225 0.276828349 0.74462086
37.2999992 1 0.553821146 0.29472816 0.716719091
39.3499985 1.05000114 0.771576822 0.30118081 0.689928174
41.4500008 1.04999924 0.315248251 0.313350081 0.66224134
44.6500015 2.14999962 0.530339837 0.228960112 0.616107643
47.8499985 1.05000114 1.16987288 0.356506914 0.570410132
50 1.09999847 0.528114259 0.366209298 0.540116191
52.1500015 1.05000114 0.944402516 0.401810348 0.511832893
54.3000031 1.10000038 0.923629045 0.424248993 0.483560175
58.7000008 3.29999924 0.562244117 0.27811411 0.430121303
63.0999985 1.09999847 0.909322381 0.534000576 0.378332943
67.5500031 3.35000229 0.363225728 0.347558528 0.33133024
72.0500031 1.14999771 2.09110689 0.693053544 0.286794633
78.8999939 5.70000076 3.3484865E-2 0.380287498 0.233864039
86.9499969 2.35000229 1.47389734 0.807073951 0.177187964
92.8500061 3.54999924 0.72625649 0.666612148 0.145011559
97.6000061 1.20000076 2.54291582 1.28521335 0.122731775
104.850006 6.04999924 0.882578671 0.721334815 9.62849483E-2
114.550003 3.64999771 2.29716921 1.29303086 6.69146553E-2
124.5 6.30000305 -2.27466631 1.34725511 4.70593758E-2
133.350006 2.54999542 3.32351613 2.86828661 3.33644822E-2
137.149994 1.25 4.84671593 4.65459585 2.88743749E-2
144.899994 6.5 3.3344958E-2 2.55066085 2.18630377E-2
